10035762026709,https://item.jd.com/10035762026709.html,同诗（T-FLASH）同诗（T-FLASH） 超声波洁牙器洗牙器牙结石去除器牙垢清除神器牙齿清理洁牙仪大功率冲牙器洗牙仪 极光绿【标准款】,219.0,超声波洁牙仪,2000
10027544934275,https://item.jd.com/10027544934275.html,素诺 智能可视超声波洁牙仪牙结石去除器洁牙仪 素诺可视超声波洁牙仪月牙白（新款T12 Pro）,149.0,超声波洁牙仪,5000
10054615938122,https://item.jd.com/10054615938122.html,胖猫德国超声波洁牙机器洗牙结石去除器大功率烟牙渍洁牙仪电动牙齿清洁器去除牙结石的工具家用大人成人男女 白色丨超声波丨双头带灯+口镜+墙...,129.0,超声波洁牙仪,1000
10026541551155,https://item.jd.com/10026541551155.html,析爱 超声波洁牙器 洗牙结石去除器洗牙器洁牙仪洗牙神器牙垢清除器烟渍牙渍牙齿清洁器 金属质感双层机身+口腔镜+洁牙头+充电线+扳手,139.0,超声波洁牙仪,50000
10036796471695,https://item.jd.com/10036796471695.html,博皓冲牙器5025D(F27pro 大水箱版) 洗牙器水牙线洁牙器美牙仪 电动牙齿冲洗口腔清洁器 便携立式 300ml大水箱 忠诚粉,209.0,超声波洁牙仪,1000
10025531861476,https://item.jd.com/10025531861476.html,析爱 洗牙器 牙齿内窥镜 可视口腔镜 牙镜 口腔观察仪 牙结石去除器 超声波洁牙器洁牙仪 皓白 | 连线充电 + 洁牙头4个+扳手1个,159.0,超声波洁牙仪,5000
10055851178710,https://item.jd.com/10055851178710.html,胖猫超声波洁牙器洗牙结石清理神器洗牙器带灯洁牙仪洗牙神器高颜值男女茶牙垢清除器黑烟渍牙齿清洁器 象牙白丨2尖头+2平头+扳手+配件盒+防护罩+...,139.0,超声波洁牙仪,100
10055851196811,https://item.jd.com/10055851196811.html,胖猫超声波洁牙器洗牙结石清理神器洗牙器带灯洁牙仪洗牙神器高颜值男女茶牙垢清除器黑烟渍牙齿清洁器 水晶绿丨2尖头+2平头+扳手+配件盒+防护罩+...,139.0,超声波洁牙仪,100
10055696637085,https://item.jd.com/10055696637085.html,OES 【黄圣依推荐】超声波洁牙器洗牙器牙结石去除器牙齿污垢仪清洁神器 【超声波洁牙】LED射灯+便捷蓄电+洁牙礼包,149.0,超声波洁牙仪,1000
10060935948447,https://item.jd.com/10060935948447.html,博皓超声波洁牙仪2113 牙齿美白抛光仪 电动牙齿清洁器剔牙结石牙垢牙渍烟渍茶渍 APP高清可视 真超声波 不伤牙龈 象牙白,249.0,超声波洁牙仪,83
10040080551932,https://item.jd.com/10040080551932.html,同诗（T-FLASH） 超声波洗牙器可视洁牙仪牙结石去除器洁洗牙污神器可视洗牙去烟渍茶渍送礼物实用 【天空蓝】（晒图得漱口水4颗+牙膏一支+牙线棒）,289.0,超声波洁牙仪,200
10025757349775,https://item.jd.com/10025757349775.html,析爱 素SUNUO诺 智能可视超声波洁牙器洁牙仪牙结石去除器洗牙器带消毒仓带灯烟渍牙渍黑牙垢清除器 T11 PRO （月光白 /渐变蓝）颜色随机发,109.0,超声波洁牙仪,5000
10027544934274,https://item.jd.com/10027544934274.html,素诺 智能可视超声波洁牙仪牙结石去除器洁牙仪 素诺可视超声波洁牙仪宝石蓝（新款T12 Pro）,149.0,超声波洁牙仪,5000
10061106198563,https://item.jd.com/10061106198563.html,贝医生洁牙仪牙结石去除清洁器超声波洁牙器洁牙仪洗牙器电动洗牙垢烟渍茶渍牙齿情人节礼物送男朋友 超声波洁牙仪YC2,229.0,超声波洁牙仪,200
10036617047243,https://item.jd.com/10036617047243.html,松下（Panasonic） 超声波冲牙器洁牙器水牙线洗牙器1511洁牙仪牙齿清洁器剔牙神器1521 小黑塔（EW1513）,799.0,超声波洁牙仪,89
10027544473842,https://item.jd.com/10027544473842.html,素诺 智能可视冲牙器家用洗牙器洁牙器充电便携式全身水洗洗牙器可视声波洁牙仪 素诺可视超声波洁牙仪（T12pro升级款）,189.0,超声波洁牙仪,10000
10031107940657,https://item.jd.com/10031107940657.html,松下（Panasonic） 超声波冲牙器洁牙器水牙线洗牙器1511洁牙仪牙齿清洁器剔牙神器1521 简约白(EW1511),699.0,超声波洁牙仪,89
10040080551933,https://item.jd.com/10040080551933.html,同诗（T-FLASH） 超声波洗牙器可视洁牙仪牙结石去除器洁洗牙污神器可视洗牙去烟渍茶渍送礼物实用 【珍珠白】（晒图得漱口水4颗+牙膏一支+牙线棒）,289.0,超声波洁牙仪,200
10043552154531,https://item.jd.com/10043552154531.html,鑫金霸（jb） 超声波洗牙器牙结石去除牙齿污垢除牙石机清洁速效洁牙仪ll 白色,298.0,超声波洁牙仪,27
10036037971176,https://item.jd.com/10036037971176.html,佳禾美（JIAHEMEI） 儿童冲牙器电动洗牙器家用便携式水牙线超声波洁牙正畸牙齿缝清洁神器仪防蛀牙 清洁装-冰蓝1支【喷嘴*8+电动牙刷*1+贴纸】,179.0,超声波洁牙仪,10000
10043552154530,https://item.jd.com/10043552154530.html,鑫金霸（jb） 超声波洗牙器牙结石去除牙齿污垢除牙石机清洁速效洁牙仪ll 黑色,298.0,超声波洁牙仪,27
65375411949,https://item.jd.com/65375411949.html,析爱 牙结石去除器 超声波洁牙器仪带灯洗牙结石洗牙器去牙结石溶解牙垢清除器烟渍茶渍牙齿清洁器工具 充电式 4档带灯+防尘罩+4洁牙头+口镜+扳手,129.0,超声波洁牙仪,10000
10055196813247,https://item.jd.com/10055196813247.html,析爱 超声波洁牙器 洗牙结石去除器 洗牙器 洁牙仪洗牙神器牙垢清除器烟渍茶渍黑牙渍牙齿清洁器 月光白,129.0,超声波洁牙仪,5000
10050488675126,https://item.jd.com/10050488675126.html,素诺小米有品有售 洗牙器智能超声波可视洁牙仪洗牙神器洁牙器去除牙垢充电便携式全身水洗冲牙器家用 月牙白T12Pro升级款,259.0,超声波洁牙仪,1000
10058289968303,https://item.jd.com/10058289968303.html,英普利超声波洁牙器 牙结石去除器 洗牙器洁牙仪 洗牙神器 牙齿清洁器除牙垢烟渍茶渍 超声波洁牙仪+2洁牙头+带灯+扳手+口腔镜 松石绿,129.0,超声波洁牙仪,2000
61073385232,https://item.jd.com/61073385232.html,析爱 真超声波洁牙器 牙结石去除器洁牙仪牙结石洗牙器 牙垢清洁器烟渍牙渍牙臭清洁工具LED灯洗牙仪器 【至尊版 液晶】+口腔镜+4洁牙头+扳手,139.0,超声波洁牙仪,2000
10048584835452,https://item.jd.com/10048584835452.html,胖猫可视化超声波洗牙器可视洁牙仪高清的微距摄像头牙齿清洁神器清理牙结石剔除器去烟茶渍工具德国品牌出口 可视超声波丨配备4个洁牙头带灯+...,268.0,超声波洁牙仪,200
10030450971124,https://item.jd.com/10030450971124.html,贝医生 超声波洁牙器洗牙器牙结石去除器洁牙仪家用牙垢清除器烟渍茶渍洗牙神器牙齿清洁器T1年货礼物 超声波洁牙仪T1,229.0,超声波洁牙仪,100
10067147051489,https://item.jd.com/10067147051489.html,同诗（T-FLASH）同诗（T-FLASH） 超声波洁牙器洗牙器牙结石去除器牙垢清除神器牙齿清理洁牙仪大功率冲牙器洗牙仪 焕能白【杀菌款】,259.0,超声波洁牙仪,2000
10040055488347,https://item.jd.com/10040055488347.html,胖猫洁牙仪清洁牙结石清洗神器洗牙机随身自用超声波洁牙工具去除牙石黑牙烟牙茶牙渍清理机器德国品牌 幻影黑丨超声波4头带灯+防护罩+镜+架+洁...,218.0,超声波洁牙仪,32
72317469616,https://item.jd.com/72317469616.html,析爱 牙结石去除器 超声波洁牙器仪带灯洗牙结石洗牙器去牙结石溶解牙垢清除器烟渍茶渍牙齿清洁器工具 充电式+4颗灯+4个洁牙头+1个扳手,159.0,超声波洁牙仪,10000
100042077572,https://item.jd.com/100042077572.html,贝医生（DR·BEI）贝医生 超声波洁牙器洗牙器清洁牙结石电量可视洗牙器礼物牙仪T2+漱口水600ml*1+牙线棒水果味*3,289.0,超声波洁牙仪,1
10047685363682,https://item.jd.com/10047685363682.html,贝医生超声波洁牙仪器洗牙器牙齿清洁牙结石清洁器牙垢茶烟污渍清洗可视洗牙器 洁牙仪T2,289.0,超声波洁牙仪,39
100036451223,https://item.jd.com/100036451223.html,贝医生超声波洁牙仪T1,269.0,超声波洁牙仪,1
10020071799709,https://item.jd.com/10020071799709.html,素诺 智能可视冲牙器家用洗牙器洁牙器充电便携式全身水洗洗牙器可视声波洁牙仪 素诺可视冲牙器日月白,289.0,超声波洁牙仪,10000
10062766604875,https://item.jd.com/10062766604875.html,Doyull 东跃电动超声波洁牙器去烟渍牙结石去除器牙齿清洁器茶渍黑黄牙渍家用防水洁牙仪便携式洗牙器 新款摄像头可视化洁牙-501摩登绿(防水设计),239.0,超声波洁牙仪,100
10036037971175,https://item.jd.com/10036037971175.html,佳禾美（JIAHEMEI） 儿童冲牙器电动洗牙器家用便携式水牙线超声波洁牙正畸牙齿缝清洁神器仪防蛀牙 清洁装-樱甜1支【喷嘴*8+电动牙刷*1+贴纸】,179.0,超声波洁牙仪,10000
10036037971174,https://item.jd.com/10036037971174.html,佳禾美（JIAHEMEI） 儿童冲牙器电动洗牙器家用便携式水牙线超声波洁牙正畸牙齿缝清洁神器仪防蛀牙 清洁装-橘海1支【喷嘴*8+电动牙刷*1+贴纸】,179.0,超声波洁牙仪,10000
100041104591,https://item.jd.com/100041104591.html,色彩日记（ColourDiary）便携式洁牙仪超声波可视洁牙器j10洁牙器-升级款带线可视-中文白色,232.0,超声波洁牙仪,1
10050488675125,https://item.jd.com/10050488675125.html,素诺小米有品有售 洗牙器智能超声波可视洁牙仪洗牙神器洁牙器去除牙垢充电便携式全身水洗冲牙器家用 宝石蓝T12Pro升级款,259.0,超声波洁牙仪,1000
100048255299,https://item.jd.com/100048255299.html,贝医生（DR·BEI） 真超声波洁牙器洗牙器洗牙清洁器洗牙家用去除牙结石清洁烟渍茶渍 洁牙仪YC2 商用,229.08,超声波洁牙仪,2
10050082967407,https://item.jd.com/10050082967407.html,prooral 博皓可视超声波洁牙仪2113 智能洗牙器 电动牙齿清洁器去牙结石牙垢 家用款 象牙白,249.0,超声波洁牙仪,20
10066778901100,https://item.jd.com/10066778901100.html,Doyull 东跃电动超声波洁牙器去烟渍牙结石去除器牙齿清洁器茶渍黑黄牙渍家用防水洁牙仪便携式洗牙器 性价比优选-P7绅士蓝|4大模式真超声波,229.0,超声波洁牙仪,100
10068173301961,https://item.jd.com/10068173301961.html,素诺洁牙仪智能可视冲洗一体声波去除牙结石洗牙齿 T13 Pro 【冲洗一体】声波洁牙仪,239.0,超声波洁牙仪,1
70181798283,https://item.jd.com/70181798283.html,析爱 牙结石去除器 超声波洁牙器 洗牙器洁牙仪家用牙石清洁器牙垢清除器烟渍牙渍茶牙齿清理机工具 4档带灯+4洁牙头+扳手+口腔镜,119.0,超声波洁牙仪,2000
100033034065,https://item.jd.com/100033034065.html,UKS 便携超声波洁牙器 LED灯 洗牙器 结石牙垢牙渍去除器 洁牙仪家用电动 烟渍茶渍 牙齿清洁器 【深灰色】,199.0,超声波洁牙仪,16
10067147051490,https://item.jd.com/10067147051490.html,同诗（T-FLASH）同诗（T-FLASH） 超声波洁牙器洗牙器牙结石去除器牙垢清除神器牙齿清理洁牙仪大功率冲牙器洗牙仪 极光绿【杀菌款】,259.0,超声波洁牙仪,2000
72160555287,https://item.jd.com/72160555287.html,析爱 牙结石去除器 超声波洁牙器电动家用牙垢清除器洁牙仪洗牙器牙石清洁器烟渍牙茶渍牙齿清理工具 【充电式】+4洁牙头+带灯+扳手+口腔镜,89.9,超声波洁牙仪,200
10027758732622,https://item.jd.com/10027758732622.html,超声波牙结石去除器洁牙器家用洗牙器洁牙齿器护理工具电动洁牙仪洗牙神器520情人节礼物送女友 高频震动【USB充电时长2小时左右】粉色 【档位可...,58.0,超声波洁牙仪,1000
10056272092296,https://item.jd.com/10056272092296.html,南海堂 真超声波洁牙器牙结石去除器去烟渍洗牙器电动家用洗牙神器清除牙污垢黑黄牙渍仪器处理牙齿清洁工具 旗舰款-超声波洁牙器力度增强款,169.0,超声波洁牙仪,1000
10038474082444,https://item.jd.com/10038474082444.html,胖猫牙结石去除器真超声波洗牙器洗牙仪器电动洁牙神器打磨牙的机器茶渍黑黄牙工具牙齿烟渍牙垢清洁器 珍珠白丨超声波洁牙+4灯+口腔镜+舌刮+洁...,198.0,超声波洁牙仪,73
10025214701996,https://item.jd.com/10025214701996.html,贝医生贝医生 牙结石清洁器超声波洁牙器洁牙仪洗牙器电动家用洗牙垢烟渍茶渍牙齿生日礼物送男友礼物 超声波洁牙仪YC2,229.0,超声波洁牙仪,100
10038474082445,https://item.jd.com/10038474082445.html,胖猫牙结石去除器真超声波洗牙器洗牙仪器电动洁牙神器打磨牙的机器茶渍黑黄牙工具牙齿烟渍牙垢清洁器 宝石绿丨超声波洁牙+4灯+口腔镜+舌刮+洁...,198.0,超声波洁牙仪,73
10063905983584,https://item.jd.com/10063905983584.html,牙齿清洁器 家用超声波洁牙仪去除牙垢牙结石牙茶1烟渍牙齿清理机工具清理器洗牙器 充电白色1刷头+1尖头,78.0,超声波洁牙仪,0
10054615938123,https://item.jd.com/10054615938123.html,胖猫德国超声波洁牙机器洗牙结石去除器大功率烟牙渍洁牙仪电动牙齿清洁器去除牙结石的工具家用大人成人男女 绿色丨超声波丨双头带灯+口镜+墙...,129.0,超声波洁牙仪,1000
54192179367,https://item.jd.com/54192179367.html,析爱 真超声波洁牙器 洗牙结石去除器 洁牙仪 牙垢清除器 家用牙垢清除器 烟渍牙渍茶渍工具 X7PRO+洁牙头4个+扳手+牙镜+充电线,99.0,超声波洁牙仪,5000
10049634075889,https://item.jd.com/10049634075889.html,YISUER 真超声波洁牙器洗牙器牙结石去除器便携式洗牙仪电动家用牙垢清除器清洁烟渍茶渍礼物送男友 超声波洁牙器|3种模式|象牙白,98.0,超声波洁牙仪,88
10066722403751,https://item.jd.com/10066722403751.html,声波洗牙器洁牙仪去除牙结石家用电动冲牙清洁牙齿口腔牙科罕枫 升级版星空黑安全不伤牙高频声波,59.0,超声波洁牙仪,16
10066722403744,https://item.jd.com/10066722403744.html,声波洗牙器洁牙仪去除牙结石家用电动冲牙清洁牙齿口腔牙科罕枫 基础版象牙白安全不伤牙高频声波,39.0,超声波洁牙仪,16
45705271753,https://item.jd.com/45705271753.html,巧工坊 电动牙结石去除器电动超声波洗牙器剔除牙结石清洗工具洁牙仪 去牙垢家用充电款牙结石清洁器 象牙白【 无线充电+1个牙刷头+5档模式】,78.0,超声波洁牙仪,200
100027075903,https://item.jd.com/100027075903.html,松下水牙线超声波洁牙器电动洗牙器便携洗牙器便携式洁牙器正畸牙齿清洁器冲洗器洁牙仪洗牙神器,499.0,超声波洁牙仪,100
100034817593,https://item.jd.com/100034817593.html,金朗益 电动洗牙器超声波洁牙器家用去除牙结石神器牙齿美白洗牙仪 下单备注颜色,250.0,超声波洁牙仪,0
100034817595,https://item.jd.com/100034817595.html,金朗益 电动洗牙洁牙仪超声波洁牙器家用牙结石去除器牙齿美白美牙仪套装 下单备注颜色,146.8,超声波洁牙仪,10
100034817603,https://item.jd.com/100034817603.html,金朗益 电动洗牙洁牙仪超声波洁牙器家用牙结石去除器牙齿美白美牙仪套装 下单备注颜色,198.4,超声波洁牙仪,0
100039313635,https://item.jd.com/100039313635.html,吾须里（WUXULI）超声波洁牙器牙结石去除器牙齿电动美牙仪洗牙可视款下单备注颜色,435.0,超声波洁牙仪,0
100039313637,https://item.jd.com/100039313637.html,吾须里 超声波洁牙器牙结石去除器牙齿电动美牙仪洗牙不可视款下单备注颜色,326.0,超声波洁牙仪,0
100041104423,https://item.jd.com/100041104423.html,色彩日记（ColourDiary）便携式洁牙仪超声波可视洁牙器家用j10洁牙器-高级款无线可视-中文白色,266.0,超声波洁牙仪,0
100041104575,https://item.jd.com/100041104575.html,色彩日记（ColourDiary）便携式洁牙仪超声波可视洁牙器j10洁牙器-普通款不可视-中文白色,163.0,超声波洁牙仪,1
100046552745,https://item.jd.com/100046552745.html,松下（Panasonic）冲牙器 洗牙器 水牙线 美牙仪 预防牙结石正畸适用 超声波洁牙器 EW1511 送男女友礼物,529.0,超声波洁牙仪,50000
10028899331148,https://item.jd.com/10028899331148.html,OMUONE德国欧慕尼洗牙器冲牙器水牙线电动便携式超声波洁牙仪家用牙齿牙缝牙垢牙龈脉冲防水牙医推荐 欧慕尼小海豚（包含四个喷头）,299.0,超声波洁牙仪,50000
10031117609153,https://item.jd.com/10031117609153.html,贝医生超声波洁牙器洁牙仪洗牙结石清洁器随身家用去除结石牙垢牙齿烟渍清理机 洁牙仪T1,299.0,超声波洁牙仪,100
10031584340478,https://item.jd.com/10031584340478.html,牙结石去除器超声波洁牙器洁牙仪洗牙器口腔清洁电动刷牙去牙结石溶解器牙垢清除器去口臭烟渍茶渍 象牙白【 内配1支刷头+1支洁牙头+5档高频净白...,78.0,超声波洁牙仪,200
10032969735136,https://item.jd.com/10032969735136.html,莹科尔超声波洁牙器家用牙结石去除清洁牙齿污垢去除牙结石洗牙洁牙神器家用溶解茶烟渍清理机工具充电洁牙仪 三大模式【真超声波】,149.0,超声波洁牙仪,0
10033190296610,https://item.jd.com/10033190296610.html,寻秋超声波洁牙器洗牙结石去除器牙垢清除器洁牙仪洗牙器神器牙石清洁烟渍牙茶渍牙齿清理工具 【月牙白】超声波+6件套+颈部按摩器,188.0,超声波洁牙仪,1000
10033412246924,https://item.jd.com/10033412246924.html,多觅（DuoMi） 狗狗去牙结石宠物猫洁牙洗牙超声波洁牙仪器电动牙垢牙齿清洁器神器家用去除器洁牙工具 【充电旗舰版】绿色带灯,268.0,超声波洁牙仪,200
10034741524035,https://item.jd.com/10034741524035.html,有品洁牙仪智能可视超声波牙结石去除器洗牙齿污垢除牙石  途美丝 白色,909.0,超声波洁牙仪,16
10034741524036,https://item.jd.com/10034741524036.html,有品洁牙仪智能可视超声波牙结石去除器洗牙齿污垢除牙石  途美丝 蓝色,909.0,超声波洁牙仪,16
10036185423655,https://item.jd.com/10036185423655.html,寻秋 可视超声波洁牙器洁牙仪牙结石去除器wifi牙垢清除器电动家用洗牙牙石清洁器烟牙茶渍 可视超声波洁牙仪,198.0,超声波洁牙仪,2000
10038620159296,https://item.jd.com/10038620159296.html,多觅（DuoMi） 狗狗去牙结石宠物猫洁牙洗牙超声波洁牙仪器电动牙垢牙齿清洁器神器家用去除器洁牙工具 【插电旗舰款】20W专业大功率,1099.0,超声波洁牙仪,200
